,cAll,cB,cV,cR,cI,lHa,lHb,lHg,FILENAME,DESIG,teff
549,583069.4375,-5.826379061,-5.599568486,-5.300164819,-4.886406362,2.436733414,2.122446653,3.471500249,spec-55862-B6202_sp06-078.fits,J234151.27+304713.8,6269.38
550,1608854.25,-6.974917054,-6.712163091,-6.362285018,-5.896881223,2.6780328,2.586682016,4.967326542,spec-55862-B6202_sp06-079.fits,J234057.74+304929.7,6611.94
551,1971833.5,-7.17212081,-6.929454803,-6.592769027,-6.141870618,2.282986985,2.548092188,5.361196756,spec-55862-B6202_sp06-082.fits,J234112.04+304840.3,6509.33
552,344247.2813,-5.007162094,-5.096469522,-4.965943694,-4.649084508,1.511793533,1.340743658,5.38827403,spec-55862-B6202_sp06-083.fits,J234212.42+305021.7,5023.43
553,1227960.75,-6.424016356,-6.476489902,-6.326384544,-6.01177752,1.675384694,1.595449397,4.443819212,spec-55862-B6202_sp06-084.fits,J234224.27+305638.2,5560.82
554,652797.75,-5.559149385,-5.760688186,-5.763943791,-5.524851084,0.955563909,0.479263912,2.704936259,spec-55862-B6202_sp06-086.fits,J234116.04+305927.5,4843.56
555,264817.5625,-4.59585309,-4.780879915,-4.79227066,-4.524362385,0.691466735,0.90088742,1.68447566,spec-55862-B6202_sp06-087.fits,J234046.61+305523.8,4855.45
556,265607.0625,-4.85537678,-4.797184467,-4.604609907,-4.255598783,1.556650052,0.600670035,7.476060015,spec-55862-B6202_sp06-089.fits,J234124.64+304826.3,5377.89
557,172226.9219,-4.011648893,-4.25822258,-4.346767068,-4.116496146,0.305145578,-0.79377145,3.80274374,spec-55862-B6202_sp06-093.fits,J234202.22+305521.9,4478.58
558,567827.375,-5.595993996,-5.65784812,-5.494172573,-5.133973956,1.429279476,1.12177017,2.508666834,spec-55862-B6202_sp06-094.fits,J234256.63+305603.0,5446.32
559,111997.6406,-3.817392588,-3.91628623,-3.751061261,-3.377028108,1.957421628,1.208346858,3.892650065,spec-55862-B6202_sp06-095.fits,J234129.58+305823.8,5413.65
560,245581.9531,-4.778642654,-4.712263048,-4.508740902,-4.141997397,1.946494536,1.327456437,1.024297513,spec-55862-B6202_sp06-096.fits,J234155.90+305828.0,5827.51
561,443348.75,-5.390666127,-5.388854742,-5.192825794,-4.809555411,1.563773497,1.231703988,6.579502254,spec-55862-B6202_sp06-097.fits,J234150.95+305343.5,5599.15
562,130291.8828,-3.969771266,-4.015123248,-3.898174167,-3.600287437,0.676841982,0.701706467,0.465962064,spec-55862-B6202_sp06-099.fits,J234152.97+305238.4,5142.15
563,771047.125,-6.075560451,-5.92366457,-5.65985322,-5.262234211,2.147871558,2.199892116,1.758169158,spec-55862-B6202_sp06-100.fits,J234240.63+304841.7,6149.73
564,250329.9063,-4.528468251,-4.678845704,-4.684594274,-4.452873468,1.171704155,1.248263933,5.289325601,spec-55862-B6202_sp06-101.fits,J234401.57+301423.5,5173.39
565,467625.4375,-5.475875139,-5.375483632,-5.161164999,-4.805070758,2.442397808,2.690734471,3.162955492,spec-55862-B6202_sp06-103.fits,J234431.53+302550.3,6533.41
566,209129.6875,-4.384128749,-4.520256817,-4.455557764,-4.196664095,1.159616086,0.102386974,-2.724119937,spec-55862-B6202_sp06-105.fits,J234339.32+302116.5,5408.97
567,278923.4375,-4.775588512,-4.815602899,-4.710255861,-4.431969523,1.88046063,1.015889979,2.115744878,spec-55862-B6202_sp06-106.fits,J234355.40+301449.1,5663.9
568,334449.4063,-4.599664211,-5.00901401,-5.118652582,-4.966541231,1.008373534,0.731231747,4.950155244,spec-55862-B6202_sp06-107.fits,J234328.89+301159.9,4778.16
569,161467.0469,-3.663972914,-4.162053168,-4.354373217,-4.292529225,0.535288504,0.665996145,2.743474867,spec-55862-B6202_sp06-108.fits,J234326.39+300710.6,4490.03
570,333292.0938,-4.758805037,-5.048686266,-5.050040483,-4.825606346,1.32872326,1.283495999,2.999101036,spec-55862-B6202_sp06-109.fits,J234320.49+301133.9,4990.4
571,523425.5625,-5.299062729,-5.537465215,-5.514205098,-5.270390511,1.336931316,1.436212808,4.356802857,spec-55862-B6202_sp06-111.fits,J234351.40+301053.3,5245.76
572,110594.0938,-3.785932362,-3.801180124,-3.747322559,-3.460924327,1.657448853,0.671742298,4.004304521,spec-55862-B6202_sp06-112.fits,J234305.95+301732.5,4947.24
573,210829.7188,-4.500777125,-4.530121684,-4.39673543,-4.095417261,2.56744817,0.915292341,2.139018601,spec-55862-B6202_sp06-113.fits,J234343.44+302308.6,5729.22
574,439765.4375,-5.276526809,-5.363662243,-5.221914053,-4.893878698,1.74947624,1.009126241,4.176261325,spec-55862-B6202_sp06-118.fits,J234407.27+301119.2,5515.13
575,121991.3594,-3.756551445,-3.901560903,-3.8688761,-3.710021377,2.683957521,0.346462013,9.756931865,spec-55862-B6202_sp06-119.fits,J234408.38+302539.5,5175.44
576,374094.3125,-5.124855638,-5.209249258,-5.06231904,-4.718479216,1.939721612,1.296042163,5.068180106,spec-55862-B6202_sp06-120.fits,J234319.50+301806.5,5575.01
577,178270.375,-4.226078987,-4.317890406,-4.230574369,-4.007455409,1.193399699,1.819343772,8.773036826,spec-55862-B6202_sp06-123.fits,J234252.55+300829.9,5440.6
578,335320.375,-4.929974377,-5.085261464,-4.950732589,-4.671810865,2.054597496,1.35722304,7.592246535,spec-55862-B6202_sp06-125.fits,J234251.15+301102.3,5753.95
579,413721.125,-5.251671672,-5.289527774,-5.151227713,-4.812208712,1.23624163,0.982549949,3.268762316,spec-55862-B6202_sp06-126.fits,J234359.30+305303.0,5317.59
580,2003118.625,-7.134193778,-6.994578838,-6.700884104,-6.258353591,2.20950859,2.114827445,5.10827031,spec-55862-B6202_sp06-129.fits,J234522.26+305159.1,6073.63
581,278981.0625,-4.98840034,-4.83405441,-4.551380873,-4.139928222,2.234562741,1.144054644,4.027406732,spec-55862-B6202_sp06-130.fits,J234446.80+304946.9,5907.07
582,242315,-4.956961572,-4.647099674,-4.263759851,-3.746921718,1.69968934,1.107328498,-0.285256016,spec-55862-B6202_sp06-131.fits,J234443.82+305414.7,5862.01
583,125409.4141,-3.6743325,-3.958445787,-4.040642381,-3.801218271,0.725601232,-0.409625079,8.527704273,spec-55862-B6202_sp06-132.fits,J234351.19+305559.4,4619.43
584,134375.3438,-4.006053507,-4.026178718,-3.91104877,-3.578844965,2.156789235,0.893783622,3.437768786,spec-55862-B6202_sp06-135.fits,J234505.76+305353.7,5430.75
585,132130.875,-4.139745235,-4.060323536,-3.837952912,-3.434098363,2.348762873,1.627456334,-2.697198541,spec-55862-B6202_sp06-139.fits,J234355.57+310059.0,5870.16
586,297736.875,-5.012848377,-4.916141033,-4.687910378,-4.291884899,2.02800617,1.160493473,2.814031,spec-55862-B6202_sp06-140.fits,J234430.52+304847.1,5818.12
587,215690.5938,-4.553470016,-4.564257562,-4.450377226,-4.100189507,1.420748227,0.690078554,2.283990518,spec-55862-B6202_sp06-143.fits,J234436.64+305726.9,5218.92
588,227931.8281,-4.299668372,-4.671539068,-4.646050036,-4.423193932,1.06984199,1.507659209,3.637673396,spec-55862-B6202_sp06-146.fits,J234334.60+310131.2,4755.52
589,569954.25,-5.788454413,-5.606764555,-5.334173441,-4.89737004,1.927476682,2.625954839,5.985617792,spec-55862-B6202_sp06-147.fits,J234401.78+304833.0,6185.94
590,466950.75,-5.141672492,-5.419462919,-5.431805849,-5.18189311,1.182777306,0.971248301,1.786161204,spec-55862-B6202_sp06-148.fits,J234256.54+305932.6,4859.46
591,182191.3281,-3.759881854,-4.218554199,-4.488126636,-4.478961527,-0.074494302,-0.889573823,-7.490760588,spec-55862-B6202_sp06-149.fits,J234427.53+305418.9,3876.11
592,498426.1875,-5.411489606,-5.463596582,-5.332517624,-5.032735467,1.039127676,0.372229564,2.557722412,spec-55862-B6202_sp06-150.fits,J234327.11+305554.6,4780.33
593,1216694,-6.26013279,-6.450113654,-6.377786994,-6.148100495,1.281211531,0.937005409,2.412420133,spec-55862-B6202_sp06-151.fits,J234356.72+304226.5,4809.84
594,286353.875,-4.477753043,-4.813402593,-4.939334393,-4.783109128,0.777273945,0.319299588,1.957873047,spec-55862-B6202_sp06-152.fits,J234342.06+303239.2,4425.03
595,1156635.875,-6.418229342,-6.419479847,-6.2263906,-5.844100714,1.816081596,2.146585424,4.113183029,spec-55862-B6202_sp06-153.fits,J234447.81+303744.0,5498.29
596,487202.9375,-5.397536159,-5.472598672,-5.336638093,-5.006722212,1.742141463,1.724736666,2.721033003,spec-55862-B6202_sp06-161.fits,J234440.98+304336.8,5398.21
597,1463606.75,-6.542030573,-6.626486182,-6.556510329,-6.300662756,1.358716023,1.00866775,3.766858499,spec-55862-B6202_sp06-162.fits,J234420.87+303438.4,5102.85
598,238810,-4.564121366,-4.640377462,-4.568301439,-4.312750995,0.936447544,0.368957315,-0.057512022,spec-55862-B6202_sp06-163.fits,J234442.33+303317.9,4836.49
599,221411.3125,-4.583744407,-4.590142071,-4.456428289,-4.127784371,1.786295842,1.446682505,10.91004412,spec-55862-B6202_sp06-166.fits,J234401.91+303042.5,5506.54
600,180558.9375,-3.954294026,-4.306408465,-4.439064264,-4.287011027,1.417628229,1.687722101,6.340940447,spec-55862-B6202_sp06-168.fits,J234451.19+304156.8,4342.19
601,1644812.75,-6.97824955,-6.733865738,-6.413375139,-5.972158313,2.473103677,2.541656265,4.50370215,spec-55862-B6202_sp06-169.fits,J234414.56+303945.2,6295.46
602,165679.5781,-4.44865942,-4.242458045,-3.977151215,-3.511431515,3.202123783,1.493013154,4.987608884,spec-55862-B6202_sp06-172.fits,J234347.49+304010.9,6185.35
603,797608.8125,-6.087984443,-5.996066332,-5.746841431,-5.340719223,1.952154045,1.806528126,6.758757934,spec-55862-B6202_sp06-176.fits,J234217.53+304842.4,5724.5
604,630507.375,-5.63395083,-5.763287544,-5.654754639,-5.326477885,1.317741598,1.39451555,4.098312987,spec-55862-B6202_sp06-177.fits,J234228.80+304807.1,5179.88
605,202538.8125,-4.445086122,-4.498251379,-4.380013347,-4.039600194,2.210696511,0.744166896,4.892735261,spec-55862-B6202_sp06-179.fits,J234210.30+303333.0,5162.45
606,1085480.25,-6.445017457,-6.34047091,-6.081597805,-5.661990047,2.083792863,2.199587295,6.225054342,spec-55862-B6202_sp06-182.fits,J234219.89+303943.4,5898.22
607,256827.625,-4.366689324,-4.620929658,-4.783820212,-4.634445012,0.452851783,1.371884129,4.753983108,spec-55862-B6202_sp06-186.fits,J234233.33+304223.9,4413.9
608,1237742,-6.388795376,-6.450094581,-6.33326292,-6.049813628,1.069437602,0.66704989,3.316919325,spec-55862-B6202_sp06-187.fits,J234246.66+304734.1,5047.34
609,1012041,-5.929055214,-6.215007305,-6.267338991,-6.068610549,1.09996695,0.772652349,4.704627834,spec-55862-B6202_sp06-188.fits,J234218.93+303037.7,4796.11
610,743005.125,-5.804402828,-5.942678452,-5.812276006,-5.48155427,1.292915992,1.056963922,5.112548805,spec-55862-B6202_sp06-189.fits,J234311.19+304223.2,5241.01
611,1544257,-6.634599566,-6.701388359,-6.579450369,-6.274281144,1.689437752,1.153121435,5.393296875,spec-55862-B6202_sp06-191.fits,J234304.89+303511.0,5413.46
612,303623.5625,-4.77248013,-4.782604575,-4.795635939,-4.514619708,1.069960655,0.606076493,1.000158631,spec-55862-B6202_sp06-192.fits,J234201.87+304433.7,5172.91
613,1261142.25,-6.559643149,-6.47231102,-6.245791912,-5.876248479,2.225072682,2.068526855,4.495615493,spec-55862-B6202_sp06-193.fits,J234142.73+303525.7,6008.03
614,658769.9375,-5.885043144,-5.757567286,-5.512135029,-5.101523995,1.955728145,1.755700716,4.48521164,spec-55862-B6202_sp06-195.fits,J234308.13+304333.5,6057.82
615,403774.375,-5.160304904,-5.237682462,-5.135889053,-4.808823466,0.685082329,0.867447732,0.961124263,spec-55862-B6202_sp06-196.fits,J234234.12+303430.8,5196.11
616,193882.1875,-4.157992303,-4.389166832,-4.467448592,-4.236091971,1.362091905,0.776142854,8.771244067,spec-55862-B6202_sp06-197.fits,J234150.82+303836.1,4695.43
617,369656.25,-4.596673548,-5.063807368,-5.266301632,-5.179615617,0.700747274,0.79254861,1.655756162,spec-55862-B6202_sp06-202.fits,J234238.02+302742.4,4538.54
618,370178.5,-4.948176742,-5.154649019,-5.136893392,-4.864791632,1.518097264,1.135809326,2.137611539,spec-55862-B6202_sp06-203.fits,J234257.53+302110.5,4999.08
619,377584.9063,-5.129914284,-5.206056833,-5.072586536,-4.731630683,2.521657384,3.459125926,1.763050026,spec-55862-B6202_sp06-205.fits,J234258.96+302851.3,6321.98
620,332558.5625,-4.757716358,-4.990360439,-5.017898083,-4.862106442,0.851713882,1.015748173,3.224932811,spec-55862-B6202_sp06-208.fits,J234312.53+302513.9,5023.38
621,264657.0625,-4.598262906,-4.815376699,-4.764526188,-4.45781529,1.839310741,0.81373043,5.262449489,spec-55862-B6202_sp06-209.fits,J234308.09+302411.5,5259.09
622,369269.1875,-4.80817765,-5.116619468,-5.195625424,-4.988718033,1.568286769,0.750709783,1.790680571,spec-55862-B6202_sp06-210.fits,J234237.81+301229.9,5072.77
623,520447.9688,-5.61013639,-5.496619344,-5.274010897,-4.868468642,2.315354263,3.835677642,7.195555234,spec-55862-B6202_sp06-213.fits,J234247.45+302513.2,6677.33
624,227073.0625,-4.020828307,-4.560576379,-4.767181277,-4.630826712,1.264121736,0.765537589,3.558479269,spec-55862-B6202_sp06-214.fits,J234125.41+300827.8,4909.32
625,197181.875,-4.072420895,-4.41596806,-4.533533156,-4.328546822,1.440623265,0.596995527,-4.621231286,spec-55862-B6202_sp06-217.fits,J234208.00+301457.2,4971.63
626,400311.5625,-5.134981275,-5.2162081,-5.131940246,-4.822799265,2.207398823,0.542839849,2.871484716,spec-55862-B6202_sp06-219.fits,J234133.86+301037.6,5212.62
627,287704.125,-4.843147695,-4.898255467,-4.710635245,-4.342649877,2.265379657,1.591211847,6.592293285,spec-55862-B6202_sp06-220.fits,J234220.01+302411.1,5711.26
628,666675.25,-5.950309634,-5.823087692,-5.589544177,-5.172650814,2.205147507,2.126502722,5.070997893,spec-55862-B6202_sp06-226.fits,J234101.40+303837.9,6087.92
629,687442.5,-5.876649618,-5.855858922,-5.661556125,-5.273832083,2.051242017,1.717341882,4.391420379,spec-55862-B6202_sp06-228.fits,J234050.65+303359.5,5657.3
630,1350188.5,-6.68628931,-6.554251909,-6.301704645,-5.877500176,2.341513588,2.090867508,4.613192657,spec-55862-B6202_sp06-230.fits,J234137.55+304423.4,6162.09
631,2497103.5,-7.343092561,-7.211462259,-6.956543326,-6.555326581,2.30809856,2.330465211,4.604020065,spec-55862-B6202_sp06-232.fits,J234011.31+303625.9,6173.99
632,425349.75,-5.257998109,-5.3188622,-5.188334584,-4.816044867,2.068701001,1.01203893,4.965472383,spec-55862-B6202_sp06-233.fits,J234001.70+303313.6,5374.03
633,1599122.25,-6.583356857,-6.751509905,-6.67016089,-6.416053772,1.31289462,0.672840002,3.041045985,spec-55862-B6202_sp06-236.fits,J234032.30+303655.4,4941.26
634,1720150.75,-6.840068102,-6.850782037,-6.656983495,-6.294000149,2.08639432,2.28699708,4.706582889,spec-55862-B6202_sp06-239.fits,J233952.63+302923.0,5813.73
635,557670.8125,-5.643652678,-5.58996439,-5.426498652,-5.01303792,2.492282375,2.333606274,6.948417705,spec-55862-B6202_sp06-240.fits,J233944.59+302355.3,6094.54
636,368605.9375,-5.053095818,-5.140759349,-5.066480041,-4.680510759,1.65254453,1.14068748,3.814795937,spec-55862-B6202_sp06-241.fits,J234127.08+303634.5,5413.14
637,254349.0156,-4.377562106,-4.685716033,-4.803647101,-4.570483565,1.145277397,0.695307178,1.987551608,spec-55862-B6202_sp06-242.fits,J234058.36+304505.1,4940.43
638,518405.75,-5.522793531,-5.521486402,-5.372049212,-4.976224899,2.305537033,1.321395928,5.433526488,spec-55862-B6202_sp06-243.fits,J233949.62+303108.9,5786.33
639,309487.4375,-4.839881957,-4.951875806,-4.890691042,-4.534754455,2.266350395,1.414679311,3.023115219,spec-55862-B6202_sp06-246.fits,J234045.53+304456.8,5586.42
640,278939.4688,-4.734666646,-4.824302495,-4.780483544,-4.414466023,1.19249745,0.447109627,4.368557628,spec-55862-B6202_sp06-248.fits,J233951.92+303522.9,4919.99
641,519376.75,-5.084409714,-5.502542853,-5.624731183,-5.395942926,0.838535231,0.796495646,1.428278276,spec-55862-B6202_sp06-249.fits,J234022.81+304035.2,4628.82
642,1486209.5,-6.845675111,-6.650593281,-6.330750585,-5.846185684,2.313996035,1.902018362,3.234673877,spec-55862-B6202_sp07-003.fits,J233910.27+293351.6,6284.01
643,426639.9375,-5.051611066,-5.346577764,-5.312429667,-5.030204058,1.230345296,-0.847269063,6.146233488,spec-55862-B6202_sp07-006.fits,J233806.95+292808.7,4973.12
644,315854.8125,-4.981726408,-5.064929724,-4.839376211,-4.470441937,1.888987057,1.392799884,4.778423871,spec-55862-B6202_sp07-010.fits,J233830.12+292924.0,5410.44
645,707875.5625,-5.677252412,-5.888501406,-5.81977427,-5.530360937,1.165235008,0.193773248,2.889332769,spec-55862-B6202_sp07-015.fits,J233748.19+293726.0,5054.71
646,1236337.125,-6.626808643,-6.441046596,-6.155928373,-5.703547597,2.31958673,2.240723032,3.322587892,spec-55862-B6202_sp07-017.fits,J233825.19+293738.7,6084.21
647,614819.125,-5.74580431,-5.721098781,-5.528022647,-5.133283138,1.991055342,1.703881646,3.500263323,spec-55862-B6202_sp07-024.fits,J233730.81+294028.7,5644.54
648,1298236.75,-6.497163177,-6.536171436,-6.379600763,-6.0268718,1.770685572,1.187178434,4.464562035,spec-55862-B6202_sp07-026.fits,J233600.52+293820.2,5397.09
649,668299.5,-5.893300176,-5.828568935,-5.588618517,-5.166359544,2.131020094,1.800155172,5.171998652,spec-55862-B6202_sp07-028.fits,J233708.60+294433.7,5656.16
650,449896.2813,-5.511910915,-5.372785926,-5.096520185,-4.640751779,2.117870295,0.530673676,2.873507581,spec-55862-B6202_sp07-029.fits,J233710.69+294841.1,5721.41
651,980706.375,-6.278825998,-6.258802414,-5.99101007,-5.626440048,2.209038552,1.624888071,6.17355897,spec-55862-B6202_sp07-031.fits,J233619.59+293036.9,5947.26
652,1803797.75,-7.122846842,-6.798282266,-6.449027061,-5.950733423,2.717366522,2.591150045,4.79438439,spec-55862-B6202_sp07-032.fits,J233530.98+294607.6,6643.84
653,247253.75,-4.537710547,-4.720051587,-4.691233337,-4.383211136,1.073193788,1.195142924,2.990567718,spec-55862-B6202_sp07-033.fits,J233605.46+293718.6,4963.78
654,175719.2656,-3.876605928,-4.294525683,-4.456082284,-4.26687628,1.825151096,-0.609131444,1.542984205,spec-55862-B6202_sp07-034.fits,J233540.60+294439.0,4366.2
655,544541.125,-5.594599247,-5.615220666,-5.430325866,-5.025180578,1.762760455,1.13400136,4.808681296,spec-55862-B6202_sp07-035.fits,J233638.00+294740.0,5396.22
656,590618.625,-5.522792935,-5.707942843,-5.620868802,-5.293904543,1.219171971,1.233176952,-0.425208386,spec-55862-B6202_sp07-036.fits,J233616.08+294500.8,5162.66
657,468182.9063,-4.748401046,-5.316396356,-5.555176735,-5.476123095,0.632055237,0.726959919,0.332982534,spec-55862-B6202_sp07-040.fits,J233645.62+293638.2,4332.14
658,2056641.75,-6.785409451,-7.017682195,-7.021968365,-6.760100126,0.718385324,0.976729611,2.566430838,spec-55862-B6202_sp07-041.fits,J233557.63+294812.3,4824.7
659,1042987,-6.337660551,-6.32858336,-6.071967483,-5.70851326,1.684988008,1.411862012,3.339416442,spec-55862-B6202_sp07-043.fits,J233657.80+292939.0,5431.82
660,307734.9688,-4.982174933,-4.957328141,-4.794604182,-4.419995248,1.720328726,0.493449476,11.35411338,spec-55862-B6202_sp07-044.fits,J233615.03+294130.4,5487.68
661,576096.625,-5.344067812,-5.626418591,-5.683093071,-5.424410701,0.99680859,0.323913251,1.716114366,spec-55862-B6202_sp07-047.fits,J233650.49+294626.9,4642.66
662,503786.5,-5.552272201,-5.484905243,-5.274887681,-4.872075617,2.25643281,1.210604772,6.706403451,spec-55862-B6202_sp07-048.fits,J233635.80+293039.7,5768.24
663,417708.1875,-5.324817896,-5.321371555,-5.111214519,-4.716492891,1.92241703,1.738213966,8.064224164,spec-55862-B6202_sp07-050.fits,J233630.70+293459.1,5631.13
664,202279.4219,-4.343501627,-4.480626285,-4.424227476,-4.169131219,2.360303277,0.543766491,4.026497,spec-55862-B6202_sp07-053.fits,J234046.72+294907.4,5290.78
665,473760.4688,-5.57939887,-5.392096639,-5.113393664,-4.678224623,2.754324628,2.274927907,5.118689392,spec-55862-B6202_sp07-054.fits,J234000.91+294751.5,6364.68
666,427797.375,-5.354785323,-5.319398642,-5.110014677,-4.758221805,2.588405548,1.740982752,2.437173452,spec-55862-B6202_sp07-055.fits,J234002.47+294216.0,5968.24
667,431489.0625,-5.446382761,-5.28763175,-5.042832494,-4.645082951,2.618598176,2.531302017,6.726232325,spec-55862-B6202_sp07-056.fits,J234007.44+293817.7,6190.65
668,547730.3125,-5.412119031,-5.593687296,-5.558233261,-5.254226923,0.999269347,1.189800822,4.564953267,spec-55862-B6202_sp07-059.fits,J233939.31+294711.7,4941.93
669,671090.875,-5.704168081,-5.738775134,-5.667799711,-5.400449038,1.476215713,-0.004311309,-1.211014508,spec-55862-B6202_sp07-060.fits,J233941.07+295332.6,4712.62
670,497435.9688,-5.543721914,-5.464475155,-5.240762234,-4.861893058,2.15093795,1.439491404,3.557931204,spec-55862-B6202_sp07-061.fits,J234038.08+294228.9,5870.87
